start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3185,City Hall,40.717732500000004,-74.04384499999999
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234
3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625
3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625
3267,Morris Canal,40.7124188237569,-74.03852552175522,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625
3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104
3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3640,Journal Square,40.733670000000004,-74.0625
3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3185,City Hall,40.717732500000004,-74.04384499999999
3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3185,City Hall,40.717732500000004,-74.04384499999999
3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625
3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.717732500000004,-74.04384499999999
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3268,Lafayette Park,40.71346382669195,-74.06285852193831,3268,Lafayette Park,40.71346382669195,-74.06285852193831
3273,Manila & 1st,40.72165072487999,-74.04288411140442,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519
3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3187,Warren St,40.721123600000006,-74.03805095,3481,York St,40.71649,-74.04105
3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001
3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519
3213,Van Vorst Park,40.71848892,-74.047726625,3209,Brunswick St,40.7241765,-74.05065640000001
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.721123600000006,-74.03805095
3196,Riverview Park,40.7443187,-74.04399090000001,3198,Heights Elevator,40.748715945380226,-74.04044330120088
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3184,Paulus Hook,40.7141454,-74.0335519
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3202,Newport PATH,40.7272235,-74.03375890000001
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3210,Pershing Field,40.742677141,-74.051788633,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3187,Warren St,40.721123600000006,-74.03805095,3639,Harborside,40.71925170000001,-74.034234
3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73089709786179,-74.06391263008119
3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3268,Lafayette Park,40.71346382669195,-74.06285852193831,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3210,Pershing Field,40.742677141,-74.051788633,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3198,Heights Elevator,40.748715945380226,-74.04044330120088,3196,Riverview Park,40.7443187,-74.04399090000001
3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3210,Pershing Field,40.742677141,-74.051788633,3640,Journal Square,40.733670000000004,-74.0625
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3211,Newark Ave,40.72152515,-74.046304543
3209,Brunswick St,40.7241765,-74.05065640000001,3225,Baldwin at Montgomery,40.7236589,-74.0641943
3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3191,Union St,40.71821129999999,-74.08363940000001,3184,Paulus Hook,40.7141454,-74.0335519
3205,JC Medical Center,40.71653978099194,-74.0496379137039,3187,Warren St,40.721123600000006,-74.03805095
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311
3210,Pershing Field,40.742677141,-74.051788633,3184,Paulus Hook,40.7141454,-74.0335519
3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625
3211,Newark Ave,40.72152515,-74.046304543,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001
3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3225,Baldwin at Montgomery,40.7236589,-74.0641943,3638,Washington St,40.7242941,-74.0354826
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001
3639,Harborside,40.71925170000001,-74.034234,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001
3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3211,Newark Ave,40.72152515,-74.046304543
3679,Bergen Ave,40.72210378668603,-74.07145500183104,3184,Paulus Hook,40.7141454,-74.0335519
3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3206,Hilltop,40.7311689,-74.0575736
3275,Columbus Drive,40.71835519823214,-74.03891444206238,3638,Washington St,40.7242941,-74.0354826
3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625
3273,Manila & 1st,40.72165072487999,-74.04288411140442,3187,Warren St,40.721123600000006,-74.03805095
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3203,Hamilton Park,40.727595965999996,-74.044247311
3211,Newark Ave,40.72152515,-74.046304543,3639,Harborside,40.71925170000001,-74.034234
3210,Pershing Field,40.742677141,-74.051788633,3206,Hilltop,40.7311689,-74.0575736
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119
3203,Hamilton Park,40.727595965999996,-74.044247311,3639,Harborside,40.71925170000001,-74.034234
3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73089709786179,-74.06391263008119
3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3212,Christ Hospital,40.734785818,-74.050443636,3206,Hilltop,40.7311689,-74.0575736
3187,Warren St,40.721123600000006,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519
3201,Dey St,40.737711,-74.066921,3481,York St,40.71649,-74.04105
3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001
3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001
3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001
3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119
3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119
3273,Manila & 1st,40.72165072487999,-74.04288411140442,3184,Paulus Hook,40.7141454,-74.0335519
3194,McGinley Square,40.7253399253558,-74.06762212514876,3184,Paulus Hook,40.7141454,-74.0335519
3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119
3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119
3640,Journal Square,40.733670000000004,-74.0625,3203,Hamilton Park,40.727595965999996,-74.044247311
3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001
3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3184,Paulus Hook,40.7141454,-74.0335519
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3211,Newark Ave,40.72152515,-74.046304543
3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73089709786179,-74.06391263008119
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3184,Paulus Hook,40.7141454,-74.0335519
3640,Journal Square,40.733670000000004,-74.0625,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519
3212,Christ Hospital,40.734785818,-74.050443636,3185,City Hall,40.717732500000004,-74.04384499999999
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3213,Van Vorst Park,40.71848892,-74.047726625
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3638,Washington St,40.7242941,-74.0354826
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.727595965999996,-74.044247311
3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119
3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119
3268,Lafayette Park,40.71346382669195,-74.06285852193831,3681,Grand St,40.71517767732029,-74.03768330812454
3481,York St,40.71649,-74.04105,3639,Harborside,40.71925170000001,-74.034234
3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3210,Pershing Field,40.742677141,-74.051788633,3640,Journal Square,40.733670000000004,-74.0625
3210,Pershing Field,40.742677141,-74.051788633,3639,Harborside,40.71925170000001,-74.034234
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3191,Union St,40.71821129999999,-74.08363940000001
3212,Christ Hospital,40.734785818,-74.050443636,3184,Paulus Hook,40.7141454,-74.0335519
3209,Brunswick St,40.7241765,-74.05065640000001,3638,Washington St,40.7242941,-74.0354826
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119
3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3187,Warren St,40.721123600000006,-74.03805095,3638,Washington St,40.7242941,-74.0354826
3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234
3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3275,Columbus Drive,40.71835519823214,-74.03891444206238,3187,Warren St,40.721123600000006,-74.03805095
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3694,Jackson Square,40.71113,-74.0789,3184,Paulus Hook,40.7141454,-74.0335519
3202,Newport PATH,40.7272235,-74.03375890000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3273,Manila & 1st,40.72165072487999,-74.04288411140442,3681,Grand St,40.71517767732029,-74.03768330812454
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3184,Paulus Hook,40.7141454,-74.0335519
3185,City Hall,40.717732500000004,-74.04384499999999,3638,Washington St,40.7242941,-74.0354826
3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999
3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3681,Grand St,40.71517767732029,-74.03768330812454
3210,Pershing Field,40.742677141,-74.051788633,3640,Journal Square,40.733670000000004,-74.0625
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3195,Sip Ave,40.73089709786179,-74.06391263008119
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3220,5 Corners Library,40.73496102000952,-74.05950307846071,3202,Newport PATH,40.7272235,-74.03375890000001
3203,Hamilton Park,40.727595965999996,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519
3640,Journal Square,40.733670000000004,-74.0625,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3195,Sip Ave,40.73089709786179,-74.06391263008119,3184,Paulus Hook,40.7141454,-74.0335519
3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3639,Harborside,40.71925170000001,-74.034234
3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119
3193,Lincoln Park,40.7246050998869,-74.07840594649316,3481,York St,40.71649,-74.04105
3195,Sip Ave,40.73089709786179,-74.06391263008119,3185,City Hall,40.717732500000004,-74.04384499999999
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3184,Paulus Hook,40.7141454,-74.0335519
3212,Christ Hospital,40.734785818,-74.050443636,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3279,Dixon Mills,40.72163014263835,-74.04996782541275
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311
3679,Bergen Ave,40.72210378668603,-74.07145500183104,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3681,Grand St,40.71517767732029,-74.03768330812454
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3210,Pershing Field,40.742677141,-74.051788633,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3213,Van Vorst Park,40.71848892,-74.047726625,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3267,Morris Canal,40.7124188237569,-74.03852552175522,3211,Newark Ave,40.72152515,-74.046304543
3203,Hamilton Park,40.727595965999996,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519
3187,Warren St,40.721123600000006,-74.03805095,3681,Grand St,40.71517767732029,-74.03768330812454
3267,Morris Canal,40.7124188237569,-74.03852552175522,3681,Grand St,40.71517767732029,-74.03768330812454
3207,Oakland Ave,40.7376037,-74.05247829999999,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119
3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3207,Oakland Ave,40.7376037,-74.05247829999999,3202,Newport PATH,40.7272235,-74.03375890000001
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3184,Paulus Hook,40.7141454,-74.0335519
3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119
3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119
3185,City Hall,40.717732500000004,-74.04384499999999,3681,Grand St,40.71517767732029,-74.03768330812454
3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119
3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316
3187,Warren St,40.721123600000006,-74.03805095,3639,Harborside,40.71925170000001,-74.034234
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3694,Jackson Square,40.71113,-74.0789,3198,Heights Elevator,40.748715945380226,-74.04044330120088
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3185,City Hall,40.717732500000004,-74.04384499999999,3483,Montgomery St,40.71942,-74.05099
3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3481,York St,40.71649,-74.04105,3184,Paulus Hook,40.7141454,-74.0335519
3203,Hamilton Park,40.727595965999996,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519
3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3184,Paulus Hook,40.7141454,-74.0335519
